id,name,category,sub_category,address,lng,lat
14327,旭海福运超市(旭辉湖山源著店),supermarket,060400,旭辉湖山源著东门旁(北雁湖地铁站D口步行210米),117.156722,31.822241
14328,天天购物超市(柏堰店),supermarket,060400,柏堰雅苑南门旁,117.162294,31.803774
14329,蜀南白帝超市,supermarket,060400,合肥高新技术产业开发区望江西路蜀南庭苑商业街7号107室,117.166885,31.828344
14330,领鲜购生活超市(瑞和山水居店),supermarket,060400,蜀山区高新技术产业开发区望江西路瑞和山水居,117.193346,31.831576
14331,金麦穗连锁超市,supermarket,060400,玉兰大道与观澜路交叉口西260米,117.160449,31.809785
14332,钮宇璐生鲜超市,supermarket,060400,习友路1973号恒大华府,117.198625,31.810925
14333,合肥市高新区紫崛生活超市,supermarket,060400,杭埠路与玉兰大道交叉口东南180米,117.166875,31.811025
14334,汇旺生活超市(合肥蜀南庭苑店),supermarket,060400,东支路与望江西路交叉口南80米,117.170725,31.830975
14335,兔喜快递超市,supermarket,060400,枫林路蜀南庭苑,117.163688,31.828351
14336,联家超柿(蜀峰店),supermarket,060400,蜀峰路,117.168773,31.859654
14337,红府超市(徽商·优山美地店),supermarket,060400,长江西路优山美地负一楼(天柱路地铁站C口步行110米),117.197977,31.853502
14338,好市发超市(振兴店),supermarket,060400,长江西路与振兴路交口加侨悦山国际S22栋商业街B1层,117.150736,31.852829
14339,和源好又多生活超市(顺丰丰泰店),supermarket,060400,顺丰丰泰产业园·合肥1号门东80米,117.152525,31.868225
14340,华联尚品生鲜超市(加侨悦山城店),supermarket,060400,田埠西路与雪霁路交叉口西南角,117.154307,31.853596
14341,京双食品超市,supermarket,060400,井岗路安徽百姓缘连锁有限公司,117.153385,31.857441
14342,美加美生活超市(岐安商贸大楼店),supermarket,060400,井岗镇荷花路90号歧安大厦1楼,117.186589,31.854307
14343,勤志商贸,supermarket,060400|060200,荷花东路678小区北8栋勤志商贸,117.188633,31.854449
14344,乐口福百货超市(沃野花园店),supermarket,060400,甘泉路81号沃野花园,117.172444,31.854103
14345,久诚百货商行(山水间花园店),supermarket,060400,井岗路836号山水间19幢商101、102室,117.166422,31.858971
14346,好又多生活超市(雪霁路店),supermarket,060400,雪霁路与汶水路交叉口卓然居1010门面,117.154607,31.867487
14347,徐老板超市(汇商中心店),supermarket,060400,蜀山新产业园区乐客来国际商业中心A1幢124号,117.169778,31.853248
14348,好又多超市(山湖苑店),supermarket,060400,蜀峰路558号山湖苑东区,117.169851,31.863867
14349,悦福超市(卓然居店),supermarket,060400|060200,卓然居北2门旁,117.155291,31.86756
14350,来之客超市(田埠路店),supermarket,060400,田埠东路上堤公寓A2幢111室,117.170722,31.853464
14351,伊乐超市(山湖苑西区店),supermarket,060400,山湖苑东区南区南门西480米,117.166553,31.862785
14352,惠优选社区超市,supermarket,060400,上堤公寓(蜀山西地铁站A口步行470米),117.170119,31.853346
14353,静之敏超市(新华夏大厦店),supermarket,060400|060200,爱丽丝酒店下,117.175241,31.853576
14354,天猫小店(卓然居店),supermarket,060200|060400,雪霁路附近,117.153953,31.866161
14355,华联尚品生活超市,supermarket,060400,中海原山南2门旁,117.156963,31.854042
14356,喜客好又多超市(电商园高级人才公寓店),supermarket,060400,电商园高级人才公寓,117.157555,31.862749
14357,优榀生活超市,supermarket,060400,井岗路甘泉新村西区34幢6-7号商铺,117.172522,31.857326
14358,超市(山湖苑东区北区店),supermarket,060400,蜀峰路558号山湖苑东区,117.169844,31.863867
14359,惠生活邻里超市(桃源里店),supermarket,060400,华润桃源里1期东门南120米,117.179858,31.863973
14360,如云超市(晨光苑店),supermarket,060400,长江西路1388号乐客来家居广场下沉广场-1042,117.170325,31.852238
14361,宜博百货超市(蜀景园店),supermarket,060400,山湖路与田埠东路交叉口西北140米,117.177693,31.854234
14362,捷乐生活超市(新城分店),supermarket,060400,长江西路898号新加坡花园城北门捷乐生活超市,117.197771,31.859337
14363,聚客缘超市(蜀新西澜店),supermarket,060200|060400,蜀新西澜北1门旁,117.175625,31.859275
14364,聚福源百货超市(金濠优活城店),supermarket,060400|060200,高新技术产业开发区天柱路金豪优活城B4幢,117.199327,31.853714
14365,卓越百货超市,supermarket,060200|060400,加侨·悦山城西区(振兴路地铁站C1口步行170米),117.150825,31.852275
14366,常德中百货超市,supermarket,060200|060400,井岗路与甘泉路交叉口东南200米,117.174325,31.855475
14367,蜀山阁美家福超市,supermarket,060400|060200,井岗镇长江西路898号新加坡花园城,117.199775,31.858025
14368,美加福超市,supermarket,060400,长江西路与天柱路交叉口北80米,117.198744,31.855112
14369,买乐超市,supermarket,060200|060400,长江西路与蜀峰路交口乐客来国际商业中心,117.171825,31.853025
14370,天猫超市,supermarket,060400,科学岛路800号华润·桃源里1期,117.179075,31.865425
14371,天猫超市(悠然居店),supermarket,060400,蜀山新产业园区天狮路悠然居20栋1706,117.153102,31.874059
14372,屈臣氏(奥园·城市天地店),supermarket,060411,田埠东路奥园城市天地首层,117.16815,31.853063
14373,屈臣氏(花山堡墅店),supermarket,060411,花山堡墅(蜀山西地铁站出入口步行200米),117.167181,31.85275
14374,农副果园,supermarket,060400,加侨·悦山城西区,117.152336,31.853602
14375,世纪华联优鲜超饰(电商园三期会务中心店),supermarket,060400,湖光路1165号,117.152464,31.86623
14376,好客隆超市(岗集店),supermarket,060400|060200,岗集镇合淮路东侧金明花园16幢123-124室,117.192769,31.944248
14377,双安便利商店,supermarket,060400|060200,金岗大道与合淮路辅路交叉口东北60米,117.196149,31.940639
14378,四季红超市(合瓦路店),supermarket,060400,合瓦路玉成明珠苑,117.19006,31.94701
14379,好运来超市(科学岛店),supermarket,060400,井岗镇梧桐路科学岛集贸市场,117.165059,31.907521
14380,家福超市,supermarket,060400,合淮路与岗南路交叉口西北440米,117.185444,31.94899
14381,天润发购物中心(祥和中央广场店),supermarket,060400,岗集镇祥和中央广场B1层,117.19377,31.950764
14382,庐鲜生生活超市(新城·悦隽九里店),supermarket,060400,新城悦隽九里20栋,117.155398,31.965361
14383,世纪华联超市(祥源玖悦湾店),supermarket,060400,岗集祥源玖悦湾商业街S3栋101-109室,117.157777,31.966036
14384,乐哈氏生活超市,supermarket,060400,模具大道3号,117.175195,31.973125
14385,杏杏精品百货店,supermarket,060400,岗集镇祥和中央广场106,117.19476,31.950217
14386,二姐超市(安徽兽药产业园店),supermarket,060400,岗集镇金岗大道北段88号安徽兽药产业园,117.173388,31.971919
14387,岗集欧世华联超市,supermarket,060200|060400,合淮路辅路与瑞丰路交叉口东南120米,117.185098,31.952419
14388,徽之隆超市(安徽兽药产业园店),supermarket,060400,岗集镇金岗大道北段88号安徽兽药产业园,117.173547,31.972031
14389,尚品鲜生活超市(祥和公馆店),supermarket,060400,祥和公馆东南门旁,117.189354,31.951642
14390,百鲜汇生活超市,supermarket,060400,瑞风路与安居路交叉口北60米,117.194175,31.957725
14391,天和超市(二店),supermarket,060400,朝阳路与育才路交叉口东60米,117.157351,31.966243
14392,佳美连锁超市(金明花园小区三期店),supermarket,060400,岗集镇南洪社区金明花园三期3栋12号,117.190981,31.952794
14393,海汇超市(祥源店),supermarket,060400,育才路祥源玖悦湾,117.157259,31.966492
14394,比那多超市(岗集金湖店),supermarket,060400,岗集镇金湖花园B区S2-117/118门面,117.195161,31.958152
14395,百货颂·精品超市(长丰店),supermarket,060400,神龙路与金岗北路交叉口东120米,117.184625,31.961025
14396,润宜佳超市(锦绣店),supermarket,060400,锦绣菜市场新址东南门旁,117.235682,31.746844
14397,日之惠超市(紫蓬路店),supermarket,060400,蓬莱花园东北1门旁,117.218896,31.747839
14398,好又多连锁超市(青龙潭路店),supermarket,060400,长安一品西门东南70米,117.204628,31.749771
14399,集百生活超市(天门湖公租房店),supermarket,060400,锦绣社区管理委员会天门湖公租房二栋一楼,117.217601,31.74459
14400,晶弘生活超市(晶弘嘉苑店),supermarket,060400,晶弘嘉苑东1门旁,117.240191,31.711633
14401,禾鲜柿集生活超市,supermarket,060400,经开区莲花路1006号,117.231872,31.744081
14402,蓬莱花园生活超市,supermarket,060400,锦绣社区经济技术开发区紫蓬路蓬莱花园23栋,117.219239,31.747718
14403,腾尚连锁超市(天门路店),supermarket,060400|060200,锦绣社区天门湖新界2棟16号,117.228133,31.74666
14404,好又多连锁超市(师范学院锦绣校区店),supermarket,060400,天门路47号,117.226465,31.749542
14405,健安超市(锦绣紫云花园店),supermarket,060400,紫云路160号锦绣紫云花园,117.23285,31.743265
14406,临湖家福超市(临湖社区店),supermarket,060400,临湖社区祥园13栋108室家福超市,117.246655,31.709194
14407,佳佳福超市(吉园店),supermarket,060400,临湖社区吉园23橦111门面,117.248886,31.710695
14408,乐加福超市(莲花路店),supermarket,060200|060400,莲花路与紫云路交叉口北160米,117.23161,31.742574
14409,康敏生活超市(天门湖·锦城店),supermarket,060400,锦绣社区天门路199号天门湖锦城5栋,117.229216,31.741835
14410,璟辉超市(米兰阳光花园店),supermarket,060400|060200,紫云路与合掌路交叉口米兰阳光花园101商铺,117.20942,31.748248
14411,四妹连锁超市(莲花路店),supermarket,060400|060200,紫云路160号锦绣紫云花园,117.231636,31.744473
14412,世纪华联超市(建大店),supermarket,060400,安徽建筑大学南校区北2门西80米,117.226675,31.747075
14413,佳佳福超市(玉屏南路店),supermarket,060200|060400,临湖社区,117.24564,31.709944
14414,好又多超市(萃语云筑店),supermarket,060400,萃语云筑东南门旁,117.202341,31.748005
14415,哦家喜数商超市,supermarket,060400,合肥凌冠大酒店西北门旁,117.205425,31.749775
14416,南苑学生超市(建工店),supermarket,060400,紫云路292号,117.227278,31.741562
14417,上海中联超市(莲花路店),supermarket,060400|060200,紫云路160号锦绣紫云花园,117.232109,31.74564
14418,天天乐生活超市,supermarket,060400,紫云路与望客路交叉口东北120米,117.216175,31.741875
14419,森林骏超市,supermarket,060400,卧云路与玉屏南路交叉口东100米,117.246506,31.729989
14420,比特福便利店,supermarket,060400,方兴园小区南园西1门旁,117.210908,31.749315
14421,王老头驿站生活超市,supermarket,060400,紫石路与青鸾路交叉口东南220米,117.221475,31.716125
14422,朱家百货超市,supermarket,060400,紫蓬路285号天门湖·新界,117.228433,31.747034
14423,元迎超市,supermarket,060400,香溪路与青龙潭路交叉口东南260米,117.209187,31.749963
14424,四海一家超市(美菱公寓店)(装修中),supermarket,060200|060400,卧云路1669号美菱公寓,117.23253,31.729664
14425,百大合家福连锁超市(安建大店)(装修中),supermarket,060400,安徽建筑大学A区2栋1层,117.226664,31.747051
14426,山姆会员商店(合肥经开店),supermarket,060400,合肥经开区繁华大道与天都路交口西北角,117.24002,31.777733
14427,沃尔玛(港澳广场店),supermarket,060402,芙蓉路与翡翠路交叉口港澳广场,117.209185,31.791148
14428,大润发(翡翠店),supermarket,060400,繁华大道12167号中环购物中心2F层,117.208514,31.781344
14429,永辉超市(合肥市正大广场店),supermarket,060400|050000,金寨南路与芙蓉路交口东南侧正大广场B1层,117.229636,31.781537
14430,合家福超市(丹霞店),supermarket,060400,芙蓉路与翡翠路交口南翠微苑商业楼1-2层合家福超市,117.209153,31.788295
14431,红府超市(国耀星达城购物中心店),supermarket,060400,翡翠路与丹霞路交口星达城负一楼,117.211713,31.775558
14432,Ole精品超市(万象城店),supermarket,060400,荷叶地街道潜山路111号华润万象城B101号,117.229984,31.798915
14433,合家福超市(翡翠花园店),supermarket,060400,环翠路(环湖路),117.202365,31.759759
14434,日之惠,supermarket,060400,青龙潭路175号,117.208233,31.751751
14435,红府超市(和谐家园店),supermarket,060400,松林路和石笋路的交叉口附近,117.203691,31.797604
14436,日之惠(翠微店),supermarket,060400,石鼓路与翠微路交汇处西50米路北,117.204197,31.785197
14437,联华超市(尚泽大都会店),supermarket,060400,莲花路尚泽大都会b座1楼,117.230716,31.771523
14438,邻几便利店(中环城店),supermarket,060200|060400,经济技术开发区繁华大道与翡翠路交叉口中环城二期E3-101号商铺,117.207212,31.780737
14439,红府超市(合柴1972店),supermarket,060400,常青路合柴1972内(东侧),117.248508,31.798813
14440,天润发生活超市(习友西路店),supermarket,060400,琥珀五环城,117.235827,31.79589
14441,好又多超市(九溪江南店),supermarket,060400,经济技术开发区芙蓉路888号九溪江南卖场101室,117.201004,31.789206
14442,生鲜传奇(东海星城店),supermarket,060703|060400,翠微路12号东海星城六期25栋106号,117.220365,31.78809
14443,来优品省钱超市(合肥蜀山区北海路尚泽瑞园店),supermarket,060400,合肥经济技术开发区莲花社区莲花路292号明珠商务中心SI幢109,117.230592,31.779219
